827,20140126205049,18370906,-66066750,36,1
827,20140128193956,18370951,-66066784,22,1
827,20140128194001,18370655,-66066796,21,1
827,20140128194025,18370508,-66066811,8,1
827,20140128194030,18370324,-66066816,16,1
827,20140128194035,18370146,-66066829,15,1
827,20140128195910,18370109,-66066790,30,1
827,20140128195915,18370575,-66066761,35,1
827,20140128195920,18370974,-66066740,23,1
827,20140128212432,18370888,-66066835,33,1
827,20140128212437,18370435,-66066847,34,1
827,20140128212442,18370060,-66066865,23,1
831,20140114180207,18370776,-66066846,24,1
831,20140114180212,18370555,-66066835,5,1
831,20140114180238,18370334,-66066850,20,1
831,20140114180243,18370120,-66066858,22,1
831,20140114183310,18370188,-66066811,11,1
831,20140114183316,18370356,-66066776,9,1
831,20140114183324,18370551,-66066751,6,1
831,20140114183334,18370728,-66066740,6,1
831,20140114183439,18370950,-66066734,0,4
831,20140114183456,18370951,-66066734,0,2
831,20140114183458,18370951,-66066736,0,4
831,20140114183500,18370951,-66066736,0,2
831,20140114183513,18370961,-66066733,5,1
832,20140114074651,18370993,-66066762,34,1
832,20140114074656,18370563,-66066790,28,1
832,20140114074701,18370411,-66066806,2,1
832,20140114074727,18370233,-66066812,23,1
832,20140114080433,18370169,-66066784,16,1
832,20140114080528,18370383,-66066753,6,1
832,20140114080533,18370520,-66066765,22,1
832,20140114080538,18370913,-66066736,28,1
832,20140114092456,18370580,-66066810,36,1
832,20140114092501,18370448,-66066823,2,1
832,20140114092511,18370351,-66066851,22,1
832,20140114092516,18370000,-66066866,31,1
832,20140114094502,18370540,-66066800,45,1
832,20140114112610,18370681,-66066856,23,1
832,20140114112615,18370505,-66066883,3,1
832,20140114112653,18370361,-66066830,18,1
832,20140114112658,18370138,-66066833,21,1
832,20140114115057,18370281,-66066798,24,1
832,20140114115102,18370590,-66066773,20,1
832,20140114115107,18370831,-66066756,17,1
832,20140114144143,18370710,-66066810,21,1
832,20140114144148,18370493,-66066833,13,1
832,20140114144246,18370291,-66066843,14,1
832,20140114144251,18370106,-66066823,13,1
832,20140114151437,18370091,-66066776,7,1
832,20140114151523,18370258,-66066778,6,1
832,20140114151531,18370461,-66066790,13,1
832,20140114151536,18370630,-66066781,16,1
832,20140114151541,18370835,-66066731,15,1
832,20140114164509,18370974,-66066802,21,1
832,20140114164514,18370725,-66066816,10,1
832,20140114164519,18370568,-66066828,10,1
832,20140114164554,18370420,-66066861,9,1
832,20140114164559,18370236,-66066886,18,1
832,20140114164604,18370013,-66066905,25,1
832,20140114171539,18370034,-66066785,7,1
832,20140114171613,18370215,-66066765,5,1
832,20140114171644,18370421,-66066765,16,1
832,20140114171649,18370634,-66066771,27,1
832,20140114171654,18370998,-66066728,26,1
832,20140117060332,18370856,-66066761,33,1
832,20140117060337,18370521,-66066771,15,1
832,20140117060359,18370400,-66066784,13,1
832,20140117060404,18370191,-66066802,23,1
832,20140117062846,18370090,-66066801,20,1
832,20140117062851,18370406,-66066762,30,1
832,20140117062856,18370808,-66066734,31,1
832,20140117080645,18370668,-66066828,18,1
832,20140117080650,18370485,-66066841,8,1
832,20140117080712,18370339,-66066835,19,1
832,20140117080717,18370144,-66066844,19,1
832,20140117082919,18370188,-66066771,37,1
832,20140117082924,18370646,-66066731,16,1
832,20140117082930,18370865,-66066731,6,1
832,20140117082937,18370973,-66066681,5,1
832,20140117101603,18370831,-66066874,21,1
832,20140117101608,18370583,-66066875,16,1
832,20140117101613,18370478,-66066835,5,1
832,20140117101701,18370403,-66066891,18,1
832,20140117101706,18370156,-66066948,21,1
832,20140117103912,18370261,-66066762,17,1
832,20140117103917,18370478,-66066761,18,1
832,20140117103922,18370836,-66066748,31,1
832,20140117133607,18370745,-66066846,7,1
832,20140117133702,18370559,-66066869,19,1
832,20140117133707,18370393,-66066863,15,1
832,20140117133806,18370175,-66066816,7,1
832,20140117133811,18370003,-66066835,16,1
832,20140117140012,18370230,-66066866,23,1
832,20140117140017,18370733,-66066798,43,1
832,20140117160309,18370876,-66066801,26,1
832,20140117160314,18370555,-66066806,13,1
832,20140117160435,18370351,-66066835,21,1
832,20140117160440,18370051,-66066846,33,1
832,20140117163302,18370108,-66066760,21,1
832,20140117163307,18370261,-66066750,14,1
832,20140117163330,18370420,-66066755,6,1
832,20140117163427,18370651,-66066739,6,1
832,20140117163432,18370781,-66066710,17,1
832,20140117185641,18370916,-66066760,7,1
832,20140117185731,18370725,-66066811,5,1
832,20140117185736,18370549,-66066828,12,1
832,20140117185805,18370371,-66066833,19,1
832,20140117185810,18370181,-66066851,18,1
832,20140117185815,18370000,-66066852,6,1
832,20140131173208,18370836,-66066863,13,1
832,20140131173254,18370726,-66066762,5,1
832,20140131173315,18370601,-66066798,10,1
832,20140131173349,18370456,-66066801,5,1
832,20140131173355,18370233,-66066829,20,1
832,20140131173400,18370036,-66066840,18,1
832,20140131180623,18370031,-66066757,10,1
832,20140131180633,18370200,-66066736,5,1
832,20140131180749,18370421,-66066712,6,1
832,20140131180757,18370551,-66066712,12,1
832,20140131180802,18370873,-66066685,32,1
832,20140131193235,18370706,-66066830,24,1
832,20140131193240,18370520,-66066840,3,1
832,20140131193257,18370324,-66066846,17,1
832,20140131193302,18370130,-66066851,17,1
832,20140131195524,18370039,-66066826,21,1
832,20140131195529,18370275,-66066806,11,1
832,20140131195534,18370458,-66066784,21,1
832,20140131195539,18370789,-66066766,32,1
832,20140131211509,18370676,-66066824,30,1
832,20140131211514,18370475,-66066843,6,1
832,20140131211531,18370306,-66066835,25,1
832,20140131211536,18370025,-66066869,23,1
839,20140101060038,18370491,-66066833,46,1
839,20140101061240,18370000,-66066806,25,1
839,20140101061245,18370491,-66066776,42,1
839,20140101074743,18370928,-66066851,38,1
839,20140101074748,18370564,-66066891,21,1
839,20140101074801,18370425,-66066906,8,1
839,20140101074806,18370215,-66066906,20,1
839,20140101080302,18370030,-66066796,26,1
839,20140101080307,18370516,-66066753,40,1
839,20140101092447,18370789,-66066869,34,1
839,20140101092452,18370541,-66066896,3,1
839,20140101092506,18370409,-66066891,11,1
839,20140101092511,18370191,-66066885,24,1
839,20140101094220,18370050,-66066892,26,1
839,20140101094225,18370514,-66066841,38,1
839,20140101102124,18370794,-66066811,36,1
839,20140101102129,18370376,-66066838,31,1
839,20140101102134,18370043,-66066863,23,1
839,20140101103454,18370216,-66066818,29,1
839,20140101103459,18370686,-66066748,37,1
839,20140101142542,18370663,-66066900,31,1
839,20140101142547,18370470,-66066918,5,1
839,20140101142621,18370371,-66066964,10,1
839,20140101142626,18370161,-66066968,19,1
839,20140101144620,18370186,-66066790,22,1
839,20140101144625,18370583,-66066765,30,1
839,20140101144630,18370960,-66066748,28,1
839,20140101162352,18370891,-66066847,30,1
839,20140101162357,18370655,-66066855,19,1
839,20140101162421,18370471,-66066865,7,1
839,20140101162426,18370300,-66066880,18,1
839,20140101164124,18370134,-66066761,26,1
839,20140101164129,18370493,-66066739,26,1
839,20140101164134,18370678,-66066710,4,1
839,20140101164141,18370836,-66066706,12,1
839,20140101185219,18370978,-66066856,29,1
839,20140101185224,18370608,-66066875,28,1
839,20140101185229,18370253,-66066896,27,1
839,20140101191746,18370021,-66066766,16,1
839,20140101191751,18370323,-66066750,24,1
839,20140101191756,18370675,-66066731,27,1
839,20140103083729,18370926,-66066821,36,1
839,20140103083734,18370548,-66066856,20,1
839,20140103083826,18370413,-66066865,6,1
839,20140103083831,18370246,-66066871,16,1
839,20140103083836,18370075,-66066880,17,1
839,20140103090305,18370076,-66066824,28,1
839,20140103090310,18370533,-66066773,33,1
839,20140103090315,18370789,-66066750,15,1
839,20140103090356,18370968,-66066736,12,1
839,20140103103056,18370683,-66066903,29,1
839,20140103103101,18370518,-66066931,0,1
839,20140103103124,18370371,-66066925,16,1
839,20140103103129,18370131,-66066925,24,1
839,20140103105241,18370246,-66066802,29,1
839,20140103105246,18370743,-66066767,41,1
839,20140103122633,18370885,-66066843,27,1
839,20140103122638,18370626,-66066858,19,1
839,20140103122745,18370393,-66066835,6,1
839,20140103122751,18370215,-66066835,10,1
839,20140103124756,18370083,-66066766,22,1
839,20140103124801,18370363,-66066755,19,1
839,20140103124806,18370473,-66066761,5,1
839,20140103124811,18370673,-66066755,19,1
839,20140103124816,18370891,-66066722,18,1
840,20140104213035,18370941,-66066812,34,1
840,20140104213040,18370486,-66066838,32,1
840,20140104213045,18370120,-66066863,23,1
840,20140104214815,18370301,-66066761,33,1
840,20140104214820,18370731,-66066719,34,1
841,20140104061245,18370141,-66066841,52,1
841,20140104062651,18370039,-66066840,32,1
841,20140104062656,18370643,-66066739,54,1
841,20140104072704,18370706,-66066835,37,1
841,20140104072709,18370514,-66066844,0,1
841,20140104072720,18370400,-66066835,22,1
841,20140104072725,18370090,-66066852,32,1
841,20140104074308,18370323,-66066762,47,1
841,20140104074313,18370990,-66066700,46,1
841,20140104090225,18370831,-66066835,30,1
841,20140104090230,18370676,-66066855,9,1
841,20140104090249,18370480,-66066856,9,1
841,20140104090254,18370261,-66066843,32,1
841,20140104092110,18370570,-66066738,42,1
841,20140104092115,18370936,-66066703,14,1
841,20140104112541,18370648,-66066835,20,1
841,20140104112546,18370475,-66066852,2,1
841,20140104112624,18370366,-66066855,19,1
841,20140104112629,18370195,-66066869,19,1
841,20140104114906,18370171,-66066784,20,1
841,20140104114911,18370391,-66066773,21,1
841,20140104114916,18370549,-66066760,4,1
841,20140104115027,18370725,-66066743,20,1
841,20140104115032,18370936,-66066731,19,1
841,20140104133354,18370686,-66066828,29,1
841,20140104133359,18370465,-66066851,2,1
841,20140104133451,18370295,-66066858,20,1
841,20140104133456,18370130,-66066869,18,1
841,20140104140104,18370080,-66066755,5,1
841,20140104140121,18370235,-66066748,6,1
841,20140104140130,18370416,-66066740,6,1
841,20140104140140,18370598,-66066715,7,1
841,20140104140225,18370803,-66066710,5,1
841,20140104140240,18370956,-66066705,10,1
841,20140105063240,18370594,-66066828,61,1
841,20140105064640,18370171,-66066821,40,1
841,20140105064645,18370808,-66066773,51,1
841,20140105082349,18370586,-66066841,56,1
841,20140105084034,18370223,-66066802,42,1
841,20140105084039,18370869,-66066739,52,1
841,20140105101930,18370890,-66066790,48,1
841,20140105101935,18370414,-66066829,9,1
841,20140105101955,18370256,-66066826,25,1
841,20140105103605,18370336,-66066765,47,1
841,20140105103610,18370956,-66066685,39,1
841,20140105122047,18370770,-66066843,16,1
841,20140105122052,18370559,-66066865,9,1
841,20140105122121,18370453,-66066869,10,1
841,20140105122126,18370253,-66066868,23,1
841,20140105122131,18370053,-66066865,5,1
841,20140105124122,18370050,-66066813,9,1
841,20140105124200,18370203,-66066796,8,1
841,20140105124209,18370395,-66066783,14,1
841,20140105124224,18370620,-66066778,5,1
841,20140105124335,18370780,-66066762,8,1
841,20140105124340,18370960,-66066761,24,1
841,20140105143423,18370910,-66066841,34,1
841,20140105143428,18370558,-66066878,12,1
841,20140105143531,18370426,-66066843,12,1
841,20140105143536,18370250,-66066858,13,1
841,20140105143547,18370055,-66066883,7,1
841,20140105145840,18370266,-66066784,25,1
841,20140105145845,18370508,-66066767,17,1
841,20140105145850,18370688,-66066757,8,1
841,20140105145917,18370794,-66066739,10,1
841,20140105155703,18370808,-66066818,25,1
841,20140105155708,18370563,-66066833,10,1
841,20140105155755,18370443,-66066824,8,1
841,20140105155803,18370268,-66066826,7,1
841,20140105155820,18370068,-66066841,11,1
841,20140105162129,18370146,-66066762,15,1
841,20140105162325,18370330,-66066745,7,1
841,20140105162332,18370501,-66066743,8,1
841,20140105162341,18370691,-66066738,12,1
841,20140105162346,18370915,-66066716,24,1
841,20140105172105,18370865,-66066798,31,1
841,20140105172110,18370461,-66066826,28,1
841,20140105172115,18370120,-66066855,23,1
841,20140105174518,18370005,-66066795,30,1
841,20140105174523,18370396,-66066761,24,1
841,20140105174528,18370666,-66066738,18,1
841,20140105174533,18370873,-66066721,9,1
841,20140105174538,18370988,-66066706,8,1
841,20140105190014,18370966,-66066829,35,1
841,20140105190019,18370603,-66066835,17,1
841,20140105190055,18370406,-66066828,12,1
841,20140105190100,18370238,-66066833,12,1
841,20140105190106,18370066,-66066844,9,1
841,20140105192104,18370025,-66066788,22,1
841,20140105192109,18370351,-66066750,26,1
841,20140105192114,18370673,-66066730,24,1
841,20140105202238,18370911,-66066889,28,1
841,20140105202243,18370615,-66066923,17,1
841,20140105202301,18370493,-66066950,7,1
841,20140105202306,18370324,-66066959,15,1
841,20140105202312,18370118,-66066961,10,1
841,20140105204426,18370106,-66066793,25,1
841,20140105204431,18370451,-66066757,27,1
841,20140105204436,18370791,-66066734,25,1
841,20140105213745,18370855,-66066833,33,1
841,20140105213750,18370556,-66066865,11,1
841,20140105213816,18370405,-66066871,14,1
841,20140105213822,18370198,-66066880,12,1
841,20140106060156,18370871,-66066801,45,1
841,20140106060201,18370251,-66066829,48,1
841,20140106061429,18370323,-66066755,48,1
841,20140106061434,18370941,-66066712,40,1
841,20140106073104,18370820,-66066824,36,1
841,20140106073109,18370470,-66066851,4,1
841,20140106073120,18370378,-66066851,17,1
841,20140106073125,18370113,-66066841,24,1
841,20140106074359,18370514,-66066748,43,1
841,20140106090732,18370845,-66066833,34,1
841,20140106090737,18370545,-66066869,12,1
841,20140106090747,18370403,-66066835,19,1
841,20140106090752,18370196,-66066826,29,1
841,20140106092409,18370148,-66066773,40,1
841,20140106092414,18370741,-66066734,43,1
841,20140106102959,18370683,-66066816,18,1
841,20140106103004,18370401,-66066838,30,1
841,20140106103009,18370060,-66066835,21,1
841,20140106104704,18370480,-66066771,48,1
841,20140106114720,18370698,-66066835,40,1
841,20140106114725,18370300,-66066858,24,1
841,20140106114730,18370048,-66066880,14,1
841,20140106120348,18370010,-66066829,11,1
841,20140106120353,18370223,-66066795,30,1
841,20140106120358,18370606,-66066757,33,1
841,20140106120403,18370950,-66066733,19,1
841,20140111213204,18370920,-66066798,42,1
841,20140111213209,18370408,-66066826,36,1
841,20140111213214,18370066,-66066830,17,1
841,20140111215428,18370188,-66066768,26,1
841,20140111215433,18370558,-66066734,29,1
841,20140111215438,18370908,-66066705,26,1
841,20140121071415,18370824,-66066813,21,1
841,20140121071420,18370553,-66066835,18,1
841,20140121071443,18370390,-66066833,9,1
841,20140121071448,18370200,-66066844,15,1
841,20140121071453,18370011,-66066861,15,1
841,20140121074745,18370081,-66066795,22,1
841,20140121074750,18370361,-66066761,18,1
841,20140121074755,18370503,-66066750,5,1
841,20140121075055,18370636,-66066784,6,1
841,20140121075103,18370830,-66066761,15,1
841,20140121093735,18370848,-66066828,15,1
841,20140121093740,18370618,-66066830,16,1
841,20140121093745,18370470,-66066835,0,1
841,20140121093810,18370296,-66066824,19,1
841,20140121093815,18370109,-66066844,12,1
841,20140121100427,18370021,-66066835,29,1
841,20140121100432,18370390,-66066790,25,1
841,20140121100437,18370824,-66066734,37,1
841,20140121112553,18370723,-66066824,36,1
841,20140121112558,18370505,-66066823,1,1
841,20140121112654,18370358,-66066865,24,1
841,20140121112659,18370048,-66066868,27,1
841,20140121115252,18370109,-66066788,12,1
841,20140121115310,18370366,-66066776,7,1
841,20140121115315,18370523,-66066761,18,1
841,20140121115320,18370758,-66066740,13,1
841,20140121115333,18370928,-66066726,8,1
841,20140121134138,18370981,-66066855,35,1
841,20140121134143,18370639,-66066891,17,1
841,20140121134222,18370455,-66066918,8,1
841,20140121134227,18370245,-66066918,29,1
841,20140121141020,18370303,-66066785,36,1
841,20140121141025,18370776,-66066745,37,1
841,20140121152817,18370890,-66066806,24,1
841,20140121152822,18370655,-66066816,13,1
841,20140121152827,18370481,-66066828,6,1
841,20140121152858,18370376,-66066816,6,1
841,20140121152950,18370030,-66066841,5,1
841,20140121155520,18370141,-66066756,6,1
841,20140121155527,18370278,-66066750,8,1
841,20140121155533,18370428,-66066733,8,1
841,20140121155715,18370615,-66066725,9,1
841,20140121155721,18370781,-66066710,10,1
841,20140121155726,18370958,-66066695,16,1
841,20140121174805,18370905,-66066760,25,1
841,20140121174810,18370735,-66066773,2,1
841,20140121174829,18370581,-66066776,5,1
841,20140121174905,18370390,-66066800,17,1
841,20140121174910,18370133,-66066820,24,1
841,20140121181657,18370093,-66066753,14,1
841,20140121181702,18370273,-66066731,7,1
841,20140121181715,18370391,-66066726,8,1
841,20140121181721,18370590,-66066711,15,1
841,20140121181736,18370811,-66066711,8,1
841,20140121181741,18370948,-66066698,17,1
841,20140121191951,18370778,-66066824,32,1
841,20140121191956,18370510,-66066878,6,1
841,20140121192029,18370395,-66066903,9,1
841,20140121192037,18370201,-66066889,8,1
841,20140121192113,18370026,-66066905,13,1
841,20140122055018,18370701,-66066818,31,1
841,20140122055023,18370458,-66066811,2,1
841,20140122055041,18370321,-66066826,19,1
841,20140122055046,18370123,-66066835,28,1
841,20140122061814,18370358,-66066731,39,1
841,20140122061819,18370851,-66066698,32,1
841,20140122080131,18370668,-66066829,27,1
841,20140122080136,18370483,-66066833,6,1
841,20140122080153,18370363,-66066838,12,1
841,20140122080158,18370156,-66066843,26,1
841,20140122082329,18370198,-66066796,27,1
841,20140122082334,18370435,-66066773,9,1
841,20140122082339,18370561,-66066765,6,1
841,20140122082430,18370730,-66066756,13,1
841,20140122095609,18370893,-66066800,33,1
841,20140122095614,18370558,-66066828,17,1
841,20140122095648,18370425,-66066829,8,1
841,20140122095653,18370253,-66066829,25,1
841,20140122101937,18370301,-66066757,36,1
841,20140122101942,18370730,-66066726,29,1
841,20140122101947,18370951,-66066691,3,1
841,20140122115531,18370738,-66066865,24,1
841,20140122115536,18370493,-66066855,7,1
841,20140122115630,18370373,-66066841,9,1
841,20140122115721,18370186,-66066829,5,1
841,20140122122116,18370351,-66066751,29,1
841,20140122122121,18370668,-66066728,14,1
841,20140122122146,18370853,-66066719,16,1
841,20140122153726,18370938,-66066781,19,1
841,20140122153731,18370748,-66066801,10,1
841,20140122153736,18370553,-66066812,16,1
841,20140122153751,18370448,-66066811,7,1
841,20140122153756,18370278,-66066821,20,1
841,20140122153801,18370061,-66066840,8,1
841,20140122160141,18370219,-66066783,29,1
841,20140122160146,18370493,-66066760,12,1
841,20140122160151,18370675,-66066740,14,1
841,20140122160156,18370980,-66066712,29,1
841,20140122183424,18370906,-66066788,18,1
841,20140122183429,18370765,-66066798,10,1
841,20140122183434,18370575,-66066800,16,1
841,20140122183511,18370403,-66066800,6,1
841,20140122183533,18370235,-66066835,11,1
841,20140122183538,18370018,-66066844,20,1
841,20140122190038,18370026,-66066790,24,1
841,20140122190043,18370366,-66066771,30,1
841,20140122190048,18370739,-66066743,31,1
841,20140122201649,18370805,-66066869,25,1
841,20140122201654,18370588,-66066880,3,1
841,20140122201708,18370493,-66066900,16,1
841,20140122201713,18370289,-66066911,18,1
841,20140122201718,18370086,-66066906,11,1
841,20140122203425,18370316,-66066795,37,1
841,20140122203430,18370806,-66066755,40,1
841,20140123055747,18370836,-66066812,23,1
841,20140123055752,18370498,-66066844,7,1
841,20140123055822,18370306,-66066835,25,1
841,20140123055827,18370099,-66066838,24,1
841,20140123062727,18370353,-66066726,34,1
841,20140123062732,18370818,-66066664,27,1
841,20140123081447,18370833,-66066802,26,1
841,20140123081452,18370530,-66066829,16,1
841,20140123081514,18370400,-66066858,11,1
841,20140123081519,18370216,-66066858,22,1
841,20140123083611,18370096,-66066788,24,1
841,20140123083616,18370401,-66066753,24,1
841,20140123083621,18370796,-66066715,32,1
841,20140123102921,18370916,-66066798,28,1
841,20140123102926,18370583,-66066835,20,1
841,20140123102945,18370403,-66066850,11,1
841,20140123102950,18370178,-66066852,22,1
841,20140123105253,18370055,-66066810,21,1
841,20140123105258,18370385,-66066783,23,1
841,20140123105303,18370711,-66066765,27,1
841,20140123121921,18370841,-66066802,12,1
841,20140123121945,18370639,-66066807,10,1
841,20140123121951,18370476,-66066824,5,1
841,20140123122039,18370288,-66066806,8,1
841,20140123122112,18370118,-66066820,6,1
841,20140123124051,18370318,-66066765,32,1
841,20140123124056,18370725,-66066725,28,1
841,20140123134417,18370891,-66066856,16,1
841,20140123134422,18370683,-66066883,19,1
841,20140123134427,18370500,-66066906,4,1
841,20140123134444,18370378,-66066905,5,1
841,20140123134543,18370200,-66066920,18,1
841,20140123134548,18370010,-66066919,19,1
841,20140123140926,18370289,-66066755,28,1
841,20140123140931,18370588,-66066716,18,1
841,20140123140944,18370780,-66066691,8,1
841,20140123141003,18370944,-66066688,9,1
841,20140123160312,18370816,-66066824,22,1
841,20140123160317,18370568,-66066840,17,1
841,20140123160351,18370398,-66066851,6,1
841,20140123160359,18370201,-66066869,12,1
841,20140123160421,18370045,-66066880,6,1
841,20140123163303,18370186,-66066766,13,1
841,20140123163308,18370393,-66066766,17,1
841,20140123163313,18370611,-66066748,13,1
841,20140123163448,18370815,-66066736,15,1
841,20140123175535,18370851,-66066850,22,1
841,20140123175540,18370586,-66066826,12,1
841,20140123175633,18370409,-66066820,5,1
841,20140123175640,18370285,-66066846,5,1
841,20140123175700,18370098,-66066896,13,1
841,20140123182327,18370286,-66066761,39,1
841,20140123182332,18370801,-66066725,38,1
841,20140123192912,18370831,-66066821,20,1
841,20140123192917,18370588,-66066838,17,1
841,20140123192934,18370473,-66066852,6,1
841,20140123192942,18370295,-66066863,7,1
841,20140123193022,18370096,-66066873,14,1
841,20140123195104,18370250,-66066800,41,1
841,20140123195109,18370786,-66066750,39,1
841,20140123212613,18370943,-66066850,44,1
841,20140123212618,18370528,-66066885,8,1
841,20140123212636,18370331,-66066875,19,1
841,20140123212641,18370105,-66066866,20,1
841,20140124070943,18370993,-66066788,27,1
841,20140124070948,18370641,-66066826,20,1
841,20140124071004,18370481,-66066846,6,1
841,20140124071009,18370323,-66066850,22,1
841,20140124071014,18370010,-66066875,22,1
841,20140124075500,18370165,-66066793,23,1
841,20140124075505,18370409,-66066765,11,1
841,20140124075813,18370533,-66066751,5,1
841,20140124075823,18370696,-66066743,6,1
841,20140124075831,18370894,-66066731,13,1
841,20140124092459,18370936,-66066800,30,1
841,20140124092504,18370575,-66066830,21,1
841,20140124092536,18370426,-66066840,10,1
841,20140124092541,18370219,-66066843,28,1
841,20140124094434,18370286,-66066781,42,1
841,20140124094439,18370836,-66066725,38,1
841,20140124112601,18370955,-66066798,23,1
841,20140124112606,18370743,-66066813,10,1
841,20140124112611,18370540,-66066828,14,1
841,20140124112633,18370413,-66066824,10,1
841,20140124112638,18370238,-66066826,20,1
841,20140124114735,18370045,-66066820,25,1
841,20140124114740,18370413,-66066773,29,1
841,20140124114745,18370738,-66066745,19,1
841,20140124114750,18370901,-66066722,4,1
841,20140124134902,18370901,-66066868,16,1
841,20140124134926,18370711,-66066878,5,1
841,20140124134931,18370551,-66066897,15,1
841,20140124135107,18370271,-66066906,5,1
841,20140124135113,18370078,-66066925,15,1
841,20140124141421,18370160,-66066790,8,1
841,20140124141549,18370334,-66066745,8,1
841,20140124141554,18370468,-66066733,14,1
841,20140124141559,18370691,-66066711,18,1
841,20140124141604,18370888,-66066686,11,1
841,20140124160528,18370845,-66066807,31,1
841,20140124160533,18370518,-66066838,12,1
841,20140124160611,18370401,-66066844,5,1
841,20140124160631,18370160,-66066852,6,1
841,20140124160636,18370006,-66066869,18,1
841,20140124163236,18370028,-66066802,13,1
841,20140124163241,18370193,-66066785,18,1
841,20140124163246,18370409,-66066773,14,1
841,20140124163302,18370666,-66066753,6,1
841,20140124163416,18370898,-66066725,7,1
841,20140124183014,18370906,-66066773,23,1
841,20140124183019,18370683,-66066801,14,1
841,20140124183024,18370538,-66066805,9,1
841,20140124183151,18370361,-66066807,11,1
841,20140124183158,18370196,-66066811,10,1
841,20140124183203,18370003,-66066823,15,1
841,20140124190124,18370010,-66066745,5,1
841,20140124190129,18370108,-66066739,13,1
841,20140124190134,18370315,-66066721,10,1
841,20140124190238,18370471,-66066708,8,1
841,20140124190245,18370676,-66066695,17,1
841,20140124190250,18370835,-66066686,14,1
841,20140124190257,18370998,-66066666,5,1
852,20140119134113,18370675,-66066829,29,1
852,20140119134137,18370486,-66066850,5,1
852,20140119134143,18370298,-66066856,18,1
852,20140119134148,18370025,-66066865,17,1
852,20140119140154,18370140,-66066790,25,1
852,20140119140159,18370486,-66066761,30,1
852,20140119140204,18370808,-66066716,18,1
852,20140119140209,18370995,-66066705,7,1
852,20140119150001,18370939,-66066821,33,1
852,20140119150006,18370530,-66066835,31,1
852,20140119150011,18370171,-66066851,24,1
852,20140119152126,18370358,-66066753,33,1
852,20140119152131,18370783,-66066719,31,1
852,20140119161702,18370878,-66066823,33,1
852,20140119161707,18370523,-66066856,13,1
852,20140119161722,18370409,-66066858,13,1
852,20140119161727,18370213,-66066855,15,1
852,20140119161732,18370050,-66066856,9,1
852,20140119164749,18370169,-66066779,34,1
852,20140119164754,18370559,-66066738,26,1
852,20140119164759,18370898,-66066706,30,1
852,20140119173751,18370763,-66066844,27,1
852,20140119173756,18370511,-66066861,6,1
852,20140119173811,18370316,-66066866,20,1
852,20140119173816,18370101,-66066880,23,1
852,20140119180223,18370064,-66066801,19,1
852,20140119180228,18370263,-66066781,5,1
852,20140119180300,18370418,-66066756,11,1
852,20140119180305,18370586,-66066734,15,1
852,20140119180310,18370768,-66066706,18,1
